id	alignedLength	type
ca203ef1-ae39-4b27-b3d3-a67e28fe4b91	195	annotated
7cb38193-e3f3-412a-a3dd-0fcf6e49d04f	171	annotated
7cb38193-e3f3-412a-a3dd-0fcf6e49d04f	171	annotated
6fa133b0-7046-4de7-8feb-049115b3989b	186	annotated
6fa133b0-7046-4de7-8feb-049115b3989b	186	annotated
6fa133b0-7046-4de7-8feb-049115b3989b	186	annotated
5860fbab-0ed6-402a-8640-4d095bf1cc34	166	annotated
5860fbab-0ed6-402a-8640-4d095bf1cc34	166	annotated
5860fbab-0ed6-402a-8640-4d095bf1cc34	166	annotated
7a2059e8-644b-4d19-930d-32b9b4329b83	181	annotated
7a2059e8-644b-4d19-930d-32b9b4329b83	181	annotated
3024fbab-a0be-4d80-b35b-434c8a178e8d	123	annotated
3024fbab-a0be-4d80-b35b-434c8a178e8d	123	annotated
4ee22bd3-cd0f-4247-90f4-c03e90d4ab70	249	annotated
4ee22bd3-cd0f-4247-90f4-c03e90d4ab70	249	annotated
4ee22bd3-cd0f-4247-90f4-c03e90d4ab70	249	annotated
4c71bc9a-314a-4dde-9f72-38bdf448a0fa	174	annotated
4c71bc9a-314a-4dde-9f72-38bdf448a0fa	174	annotated
fc3ca6e8-399a-4ed5-8b7e-40d7875e4771	123	annotated
fc3ca6e8-399a-4ed5-8b7e-40d7875e4771	123	annotated
fc3ca6e8-399a-4ed5-8b7e-40d7875e4771	123	annotated
46802fa1-8512-4163-8b58-036a5fc7afe1	231	annotated
46802fa1-8512-4163-8b58-036a5fc7afe1	231	annotated
897abde8-2627-4698-addc-04c264e57f71	169	annotated
897abde8-2627-4698-addc-04c264e57f71	169	annotated
897abde8-2627-4698-addc-04c264e57f71	169	annotated
82017c2e-5da4-40a5-9efd-3fecabd9c1b0	140	annotated
82017c2e-5da4-40a5-9efd-3fecabd9c1b0	140	annotated
82017c2e-5da4-40a5-9efd-3fecabd9c1b0	140	annotated
46af2663-c01a-4a27-9b77-f094fda7b6ec	242	annotated
46af2663-c01a-4a27-9b77-f094fda7b6ec	242	annotated
46af2663-c01a-4a27-9b77-f094fda7b6ec	242	annotated
72e9f25c-19a0-49ae-a73e-a90b2fab17dc	225	annotated
72e9f25c-19a0-49ae-a73e-a90b2fab17dc	225	annotated
72e9f25c-19a0-49ae-a73e-a90b2fab17dc	225	annotated
2b2a0ba8-828d-4e41-8e87-5dee0675c3e4	171	annotated
2b2a0ba8-828d-4e41-8e87-5dee0675c3e4	171	annotated
2b2a0ba8-828d-4e41-8e87-5dee0675c3e4	171	annotated
66dee77b-c9a7-42d5-9538-55badf2430b9	126	annotated
66dee77b-c9a7-42d5-9538-55badf2430b9	126	annotated
66dee77b-c9a7-42d5-9538-55badf2430b9	126	annotated
9ba71b39-0347-4cc5-9edb-8152ba71cf80	165	annotated
9ba71b39-0347-4cc5-9edb-8152ba71cf80	165	annotated
90400ef8-88f1-4e37-afd7-87d3e07a82f9	211	annotated
90400ef8-88f1-4e37-afd7-87d3e07a82f9	211	annotated
90400ef8-88f1-4e37-afd7-87d3e07a82f9	211	annotated
16f1a3fe-57a6-4071-b54a-6bf1256cfb7e	123	annotated
16f1a3fe-57a6-4071-b54a-6bf1256cfb7e	123	annotated
16f1a3fe-57a6-4071-b54a-6bf1256cfb7e	123	annotated
27879318-15bc-4517-b8d9-833f3b8facc8	234	annotated
27879318-15bc-4517-b8d9-833f3b8facc8	234	annotated
e913dcfc-6ecc-40c4-9169-3ac79c433e4d	154	annotated
e913dcfc-6ecc-40c4-9169-3ac79c433e4d	154	annotated
aeb832d9-17e8-4354-825b-e5999d186e1c	164	annotated
aeb832d9-17e8-4354-825b-e5999d186e1c	164	annotated
5969ce8b-78c2-41e7-9ec2-b6a76cb60e7f	171	annotated
5969ce8b-78c2-41e7-9ec2-b6a76cb60e7f	171	annotated
5969ce8b-78c2-41e7-9ec2-b6a76cb60e7f	171	annotated
71d3334e-0f55-42d2-9a08-da1fa3e182bd	143	annotated
71d3334e-0f55-42d2-9a08-da1fa3e182bd	143	annotated
9a3db13a-80c9-4cb0-aa2b-7c2b5f2c489c	232	annotated
9a3db13a-80c9-4cb0-aa2b-7c2b5f2c489c	232	annotated
3abf3e3d-a342-4398-9b1e-e5de3ef3b9c2	107	annotated
3abf3e3d-a342-4398-9b1e-e5de3ef3b9c2	107	annotated
3abf3e3d-a342-4398-9b1e-e5de3ef3b9c2	107	annotated
bf77a2a3-d8c3-4a67-889d-eb269ed30ff9	238	annotated
55690954-422e-4673-b210-b4e1acb931eb	237	annotated
55690954-422e-4673-b210-b4e1acb931eb	237	annotated
2e51ddee-c6f9-440e-a134-b8cdfc9c465b	149	annotated
2e51ddee-c6f9-440e-a134-b8cdfc9c465b	149	annotated
2e51ddee-c6f9-440e-a134-b8cdfc9c465b	149	annotated
0dc1bbdd-84ff-45e4-8948-da2efa899413	221	annotated
0dc1bbdd-84ff-45e4-8948-da2efa899413	221	annotated
0dc1bbdd-84ff-45e4-8948-da2efa899413	221	annotated
9e6da4cb-8494-4c75-a04a-df5a446fe530	87	annotated
9e6da4cb-8494-4c75-a04a-df5a446fe530	87	annotated
9e6da4cb-8494-4c75-a04a-df5a446fe530	87	annotated
80eaf600-e018-4c04-9372-0462cbdf0dc1	126	annotated
80eaf600-e018-4c04-9372-0462cbdf0dc1	126	annotated
80eaf600-e018-4c04-9372-0462cbdf0dc1	126	annotated
596b423c-17e7-4ee9-9545-7fb2ca50d3a8	191	annotated
596b423c-17e7-4ee9-9545-7fb2ca50d3a8	191	annotated
41895ee3-d106-4b31-8cb3-9395d8589211	169	annotated
41895ee3-d106-4b31-8cb3-9395d8589211	169	annotated
89b4320e-368e-4c5b-bd0b-9ef515e3cd0e	203	annotated
89b4320e-368e-4c5b-bd0b-9ef515e3cd0e	203	annotated
89b4320e-368e-4c5b-bd0b-9ef515e3cd0e	203	annotated
105fc99a-3a15-49a9-99c0-d482975f0f8c	171	annotated
105fc99a-3a15-49a9-99c0-d482975f0f8c	171	annotated
105fc99a-3a15-49a9-99c0-d482975f0f8c	171	annotated
fd015f0b-d113-4cf0-be60-67e9fc015fb2	185	annotated
fd015f0b-d113-4cf0-be60-67e9fc015fb2	185	annotated
1f33668e-620a-41c3-bf43-1b200f628a3c	120	annotated
1f33668e-620a-41c3-bf43-1b200f628a3c	120	annotated
1f33668e-620a-41c3-bf43-1b200f628a3c	120	annotated
52c77924-7030-4e47-b972-3cf03b5cfe23	112	annotated
52c77924-7030-4e47-b972-3cf03b5cfe23	112	annotated
52c77924-7030-4e47-b972-3cf03b5cfe23	112	annotated
f54e90d5-8420-4a5d-a854-64992f24da69	211	annotated
f54e90d5-8420-4a5d-a854-64992f24da69	211	annotated
bcefaecd-dcca-4023-82f1-98fc41e90b64	171	annotated
bcefaecd-dcca-4023-82f1-98fc41e90b64	171	annotated
5da91da2-7a2d-4558-998f-60360e68e70a	157	annotated
13c182bc-aeff-4e8b-8638-54fb462791f5	225	annotated
13c182bc-aeff-4e8b-8638-54fb462791f5	225	annotated
13c182bc-aeff-4e8b-8638-54fb462791f5	225	annotated
8b133e53-6408-4d86-8086-9f3fd239726a	177	annotated
8b133e53-6408-4d86-8086-9f3fd239726a	177	annotated
a852c947-2cff-44f8-a430-49d1d8fbd6f7	184	annotated
a852c947-2cff-44f8-a430-49d1d8fbd6f7	184	annotated
2eff64ff-a411-4dee-b438-a072e6e51fe2	141	annotated
2eff64ff-a411-4dee-b438-a072e6e51fe2	141	annotated
2eff64ff-a411-4dee-b438-a072e6e51fe2	141	annotated
21af0f9e-ac68-470e-9baf-102449ac24dc	189	annotated
21af0f9e-ac68-470e-9baf-102449ac24dc	189	annotated
21af0f9e-ac68-470e-9baf-102449ac24dc	189	annotated
9441e334-9361-496d-83e2-027776920f9e	151	annotated
9441e334-9361-496d-83e2-027776920f9e	151	annotated
9d82aaa0-ada7-4c4a-9820-c3bd6c47a0ab	167	annotated
9d82aaa0-ada7-4c4a-9820-c3bd6c47a0ab	167	annotated
253bac3d-3cdd-463a-b6d1-6c64450a5573	169	annotated
253bac3d-3cdd-463a-b6d1-6c64450a5573	169	annotated
253bac3d-3cdd-463a-b6d1-6c64450a5573	169	annotated
4a537f88-349b-4082-835c-692d1fb11e7f	142	annotated
4a537f88-349b-4082-835c-692d1fb11e7f	142	annotated
4a537f88-349b-4082-835c-692d1fb11e7f	142	annotated
bc42cc22-f039-4d99-886e-aec6c538b870	160	annotated
bc42cc22-f039-4d99-886e-aec6c538b870	160	annotated
bc42cc22-f039-4d99-886e-aec6c538b870	160	annotated
a111f5e1-dbe1-4ba9-8364-342f3780f91b	156	annotated
a111f5e1-dbe1-4ba9-8364-342f3780f91b	156	annotated
a111f5e1-dbe1-4ba9-8364-342f3780f91b	156	annotated
ca45bad2-fa56-4328-aed3-13cec9cff508	160	annotated
ca45bad2-fa56-4328-aed3-13cec9cff508	160	annotated
ca45bad2-fa56-4328-aed3-13cec9cff508	160	annotated
4a184502-a4b8-4fea-b8ee-e3530b683d82	147	annotated
4a184502-a4b8-4fea-b8ee-e3530b683d82	147	annotated
f18b17b7-9880-4182-a40e-8f7c77a0204f	113	annotated
f18b17b7-9880-4182-a40e-8f7c77a0204f	113	annotated
80758a92-8ebf-4879-99fa-eca81ed6f7cb	168	annotated
80758a92-8ebf-4879-99fa-eca81ed6f7cb	168	annotated
80758a92-8ebf-4879-99fa-eca81ed6f7cb	168	annotated
56eb6c96-8c88-4f37-8648-db4c4c4be6c8	121	annotated
56eb6c96-8c88-4f37-8648-db4c4c4be6c8	121	annotated
3b8233f2-fe72-4ba6-a59b-c1934f087aef	160	annotated
3b8233f2-fe72-4ba6-a59b-c1934f087aef	160	annotated
e6bfbb16-052f-458a-88e9-07553bc7d810	152	annotated
e6bfbb16-052f-458a-88e9-07553bc7d810	152	annotated
e6bfbb16-052f-458a-88e9-07553bc7d810	152	annotated
e6bfbb16-052f-458a-88e9-07553bc7d810	152	annotated
71f07203-bc74-4337-af51-7a575931989c	146	annotated
71f07203-bc74-4337-af51-7a575931989c	146	annotated
ac5b802a-3a90-46e8-9d0a-0c00c2597683	118	annotated
ac5b802a-3a90-46e8-9d0a-0c00c2597683	118	annotated
dd9389b3-4e07-490a-a6e9-824a0e66bea3	146	annotated
dd9389b3-4e07-490a-a6e9-824a0e66bea3	146	annotated
dd9389b3-4e07-490a-a6e9-824a0e66bea3	146	annotated
f29a74ac-12e2-4437-9d7b-42561f683b4d	165	annotated
f29a74ac-12e2-4437-9d7b-42561f683b4d	165	annotated
629d2508-7c8a-4eb4-b529-95fa956ad8fa	136	annotated
629d2508-7c8a-4eb4-b529-95fa956ad8fa	136	annotated
032db753-6f1d-4d56-85eb-cca17f94793a	139	annotated
032db753-6f1d-4d56-85eb-cca17f94793a	139	annotated
2c66259b-1b92-49e1-95f1-ce7e19f3d82f	136	annotated
2c66259b-1b92-49e1-95f1-ce7e19f3d82f	136	annotated
2c66259b-1b92-49e1-95f1-ce7e19f3d82f	136	annotated
766599cc-6231-4cc7-9f6b-831d94556a0b	107	annotated
766599cc-6231-4cc7-9f6b-831d94556a0b	107	annotated
980115cf-9c0a-4f78-99a0-71ec4362d83d	164	annotated
d8c6455b-8d3b-4c09-99a0-b8dfbbcc6c7e	132	annotated
d8c6455b-8d3b-4c09-99a0-b8dfbbcc6c7e	132	annotated
d8c6455b-8d3b-4c09-99a0-b8dfbbcc6c7e	132	annotated
d90dac28-ff7d-4a65-8aad-50a824285678	153	annotated
d90dac28-ff7d-4a65-8aad-50a824285678	153	annotated
64f861ce-29cb-42a8-bc48-b2e94acb5dab	120	annotated
64f861ce-29cb-42a8-bc48-b2e94acb5dab	120	annotated
64f861ce-29cb-42a8-bc48-b2e94acb5dab	120	annotated
440983fe-8a7a-4a34-a4a7-5c8e0da22c39	249	annotated
440983fe-8a7a-4a34-a4a7-5c8e0da22c39	249	annotated
440983fe-8a7a-4a34-a4a7-5c8e0da22c39	249	annotated
db7c727d-d85b-47aa-859b-8cacf467067c	122	annotated
db7c727d-d85b-47aa-859b-8cacf467067c	122	annotated
db7c727d-d85b-47aa-859b-8cacf467067c	122	annotated
d055a96a-985f-4a48-8ee1-03f74eafd856	92	annotated
d055a96a-985f-4a48-8ee1-03f74eafd856	92	annotated
f51d3d93-dc31-41e7-9e78-5c4a53c3d4b4	114	annotated
f51d3d93-dc31-41e7-9e78-5c4a53c3d4b4	114	annotated
f51d3d93-dc31-41e7-9e78-5c4a53c3d4b4	114	annotated
8877cfcb-e1ad-430a-b2ca-bae8a93faaff	110	annotated
6a9eb5e3-bfb1-4ec8-aa68-fff87305001a	205	annotated
6a9eb5e3-bfb1-4ec8-aa68-fff87305001a	205	annotated
c372e943-ca5c-45c2-af70-9a0592c000f0	244	annotated
c372e943-ca5c-45c2-af70-9a0592c000f0	244	annotated
e994f173-ccb1-4a3a-9ba7-53d73a3fbe1b	734	annotated
e994f173-ccb1-4a3a-9ba7-53d73a3fbe1b	734	annotated
665c7216-fa74-4c52-96e4-b95f7a332680	184	annotated
665c7216-fa74-4c52-96e4-b95f7a332680	184	annotated
080093dc-a261-4305-aa29-5fbbedde48da	153	annotated
080093dc-a261-4305-aa29-5fbbedde48da	153	annotated
6ae8fa1b-6e19-4816-9c5d-e5e2f4ff05a6	476	annotated
6ae8fa1b-6e19-4816-9c5d-e5e2f4ff05a6	476	annotated
2438190b-2d4f-4775-8329-16031904c340	196	annotated
2438190b-2d4f-4775-8329-16031904c340	196	annotated
d258019c-9e84-4127-a47d-6b96c068e79b	568	annotated
d258019c-9e84-4127-a47d-6b96c068e79b	568	annotated
5ad6f427-2b9c-44c8-8ea9-f4dbe18f01b4	165	annotated
5ad6f427-2b9c-44c8-8ea9-f4dbe18f01b4	165	annotated
8b98ffc3-1f77-48bc-bb44-6213b95f34c0	134	annotated
8b98ffc3-1f77-48bc-bb44-6213b95f34c0	134	annotated
8b98ffc3-1f77-48bc-bb44-6213b95f34c0	134	annotated
e7fe06c8-4753-4e97-a1b2-07aa576e52fc	164	annotated
e7fe06c8-4753-4e97-a1b2-07aa576e52fc	164	annotated
e41327ba-7e3e-4984-94b6-2a9ca11a0293	168	annotated
e41327ba-7e3e-4984-94b6-2a9ca11a0293	168	annotated
79e9d885-0520-4931-851f-b86c5b474966	583	annotated
50aae558-4413-464b-8b18-deb4571668c2	308	annotated
50aae558-4413-464b-8b18-deb4571668c2	308	annotated
50aae558-4413-464b-8b18-deb4571668c2	308	annotated
07a492cf-e059-44a3-b0d4-af8c491f6d41	199	annotated
07a492cf-e059-44a3-b0d4-af8c491f6d41	199	annotated
63341b00-684e-4a3d-99e0-bf501a72b654	151	annotated
63341b00-684e-4a3d-99e0-bf501a72b654	151	annotated
bb604304-c484-46c6-aa3b-7837982e2232	255	annotated
bb604304-c484-46c6-aa3b-7837982e2232	255	annotated
ecdae1bf-41d0-431e-a8af-db4b37a32646	264	annotated
ecdae1bf-41d0-431e-a8af-db4b37a32646	264	annotated
1c303b6f-763e-47c7-924c-2da313bcdfd1	231	annotated
135795cc-b157-4016-8919-2842f86c8ef8	524	annotated
135795cc-b157-4016-8919-2842f86c8ef8	524	annotated
3919ce32-f9ac-420a-b96c-d4644e1a9b51	165	annotated
3919ce32-f9ac-420a-b96c-d4644e1a9b51	165	annotated
3919ce32-f9ac-420a-b96c-d4644e1a9b51	165	annotated
f0472a2d-159b-41c8-894c-e8509d3d8b40	279	annotated
f0472a2d-159b-41c8-894c-e8509d3d8b40	279	annotated
8cc61daf-54b7-4ac1-9e7c-44d55b8d8a3c	324	annotated
8cc61daf-54b7-4ac1-9e7c-44d55b8d8a3c	324	annotated
4d2931ac-5fc0-4249-ad6e-bc434f8c7cf7	160	annotated
4d2931ac-5fc0-4249-ad6e-bc434f8c7cf7	160	annotated
4d2931ac-5fc0-4249-ad6e-bc434f8c7cf7	160	annotated
1d45e6e7-fe32-4250-a3d4-55482965d906	586	annotated
1d45e6e7-fe32-4250-a3d4-55482965d906	586	annotated
6589ecf1-722d-45a0-a8d5-ef903c1b2839	496	annotated
6589ecf1-722d-45a0-a8d5-ef903c1b2839	496	annotated
689e8d53-db76-4e2c-92b9-bd4b54302c23	160	annotated
689e8d53-db76-4e2c-92b9-bd4b54302c23	160	annotated
689e8d53-db76-4e2c-92b9-bd4b54302c23	160	annotated
29dd7c8d-488b-4dd0-a71a-0c5b9ef01c0c	169	annotated
29dd7c8d-488b-4dd0-a71a-0c5b9ef01c0c	169	annotated
4f2702cd-653a-4871-ad83-528f0d92abbf	123	annotated
4f2702cd-653a-4871-ad83-528f0d92abbf	123	annotated
51912993-0db3-4a48-bc1d-d46a363002b2	517	annotated
51912993-0db3-4a48-bc1d-d46a363002b2	517	annotated
c40320fe-7d81-49c9-9eda-eda193dee680	148	annotated
c40320fe-7d81-49c9-9eda-eda193dee680	148	annotated
c68d374e-0622-4900-846d-32217a7f135d	524	annotated
c68d374e-0622-4900-846d-32217a7f135d	524	annotated
c68d374e-0622-4900-846d-32217a7f135d	524	annotated
ba5df15e-64cf-4517-a0d0-e74f0865d729	530	annotated
ba5df15e-64cf-4517-a0d0-e74f0865d729	530	annotated
4cd479e7-1997-4d7e-aa74-49699621db70	126	annotated
0fc9ab4d-37ee-4cdf-9b4d-7389858d8299	151	annotated
0fc9ab4d-37ee-4cdf-9b4d-7389858d8299	151	annotated
0fc9ab4d-37ee-4cdf-9b4d-7389858d8299	151	annotated
43ff2012-bb30-42c3-b2b2-92d9c72a2bfc	222	annotated
43ff2012-bb30-42c3-b2b2-92d9c72a2bfc	222	annotated
707003b6-124a-4d93-ade1-e72a3bab5794	153	annotated
707003b6-124a-4d93-ade1-e72a3bab5794	153	annotated
707003b6-124a-4d93-ade1-e72a3bab5794	153	annotated
05321487-ce8e-4c74-8fb8-6765c26e1bc3	521	annotated
05321487-ce8e-4c74-8fb8-6765c26e1bc3	521	annotated
d32a976d-1902-4697-8bbf-d6996ef7fa06	497	annotated
9d5a83c0-7a15-47a2-9457-a795558c393d	414	annotated
9d5a83c0-7a15-47a2-9457-a795558c393d	414	annotated
508b0442-dc05-4d61-ae75-2d95d0ef3a8c	480	annotated
508b0442-dc05-4d61-ae75-2d95d0ef3a8c	480	annotated
86032e9b-a41a-4a98-85ff-7b360d1c5005	149	annotated
86032e9b-a41a-4a98-85ff-7b360d1c5005	149	annotated
3a672f5c-f08e-42b6-9757-03c50ecac29e	537	annotated
3a672f5c-f08e-42b6-9757-03c50ecac29e	537	annotated
d5d74e09-84a5-4a5a-a07f-6f62eb2147cb	541	annotated
d5d74e09-84a5-4a5a-a07f-6f62eb2147cb	541	annotated
d5d74e09-84a5-4a5a-a07f-6f62eb2147cb	541	annotated
62ee121d-85c4-44f1-bfc6-5ff013ba6adb	254	annotated
62ee121d-85c4-44f1-bfc6-5ff013ba6adb	254	annotated
7f3b3382-9e60-42f7-bd2e-204fa1064450	171	annotated
7f3b3382-9e60-42f7-bd2e-204fa1064450	171	annotated
50dcec81-c698-42c3-93e8-6c08779d9007	514	annotated
50dcec81-c698-42c3-93e8-6c08779d9007	514	annotated
27e5a72a-22e8-444c-87d2-d2d2c11aac08	115	annotated
27e5a72a-22e8-444c-87d2-d2d2c11aac08	115	annotated
27e5a72a-22e8-444c-87d2-d2d2c11aac08	115	annotated
defd0dc1-e462-4f3c-a23e-990b1f286d8d	137	annotated
defd0dc1-e462-4f3c-a23e-990b1f286d8d	137	annotated
defd0dc1-e462-4f3c-a23e-990b1f286d8d	137	annotated
bd137ca3-14b8-4cce-b366-a670f6e3a278	143	annotated
bd137ca3-14b8-4cce-b366-a670f6e3a278	143	annotated
6067a9cf-250d-4616-a6e8-3a913bb78138	122	annotated
6067a9cf-250d-4616-a6e8-3a913bb78138	122	annotated
6067a9cf-250d-4616-a6e8-3a913bb78138	122	annotated
6e358f21-4de0-4c7a-901c-68054fb18e35	168	annotated
6e358f21-4de0-4c7a-901c-68054fb18e35	168	annotated
6e358f21-4de0-4c7a-901c-68054fb18e35	168	annotated
f0fdd7f7-4b91-4cac-9f89-a4fa0651704b	138	annotated
f0fdd7f7-4b91-4cac-9f89-a4fa0651704b	138	annotated
7f7cd106-6a21-48bd-bd54-4fdf2c7a42b1	123	annotated
7f7cd106-6a21-48bd-bd54-4fdf2c7a42b1	123	annotated
df2b3ed1-68c0-4d32-ad4f-777aec6defb4	145	annotated
df2b3ed1-68c0-4d32-ad4f-777aec6defb4	145	annotated
24375f2e-b89c-4ba5-b983-4ea0580459f1	162	annotated
24375f2e-b89c-4ba5-b983-4ea0580459f1	162	annotated
abb483c0-1aeb-46e4-aae4-315f3dec9231	118	annotated
abb483c0-1aeb-46e4-aae4-315f3dec9231	118	annotated
abb483c0-1aeb-46e4-aae4-315f3dec9231	118	annotated
c000a4ac-d299-42f7-840b-7db911ccc565	124	annotated
c000a4ac-d299-42f7-840b-7db911ccc565	124	annotated
61ae5cbf-6f33-4850-8313-b39c97e6e140	217	annotated
61ae5cbf-6f33-4850-8313-b39c97e6e140	217	annotated
b6cf0c0b-fcac-4ab6-90d6-714040ade6d6	119	annotated
b6cf0c0b-fcac-4ab6-90d6-714040ade6d6	119	annotated
b6cf0c0b-fcac-4ab6-90d6-714040ade6d6	119	annotated
d1eddfcf-7203-4bb4-a102-1a3079083047	505	annotated
d1eddfcf-7203-4bb4-a102-1a3079083047	505	annotated
4734fc47-4246-4aa6-9a56-715f1d44a72c	103	annotated
4734fc47-4246-4aa6-9a56-715f1d44a72c	103	annotated
e206d707-b899-4bf0-bb0b-e27229b995ba	154	annotated
e206d707-b899-4bf0-bb0b-e27229b995ba	154	annotated
e206d707-b899-4bf0-bb0b-e27229b995ba	154	annotated
fb7dfe8c-623b-447f-8819-5948a7a58a7c	446	annotated
fb7dfe8c-623b-447f-8819-5948a7a58a7c	446	annotated
fb7dfe8c-623b-447f-8819-5948a7a58a7c	446	annotated
af41f16e-4cee-4935-a3e1-ca2b7ffc3310	122	annotated
af41f16e-4cee-4935-a3e1-ca2b7ffc3310	122	annotated
61940b0a-48b5-407b-92be-b2c050b19a81	155	annotated
61940b0a-48b5-407b-92be-b2c050b19a81	155	annotated
4c157ca6-2ed3-4440-b3b3-0dc74fe64ef0	453	annotated
4c157ca6-2ed3-4440-b3b3-0dc74fe64ef0	453	annotated
305d283c-efc9-432d-9dbe-e52f5d2bec47	137	annotated
305d283c-efc9-432d-9dbe-e52f5d2bec47	137	annotated
305d283c-efc9-432d-9dbe-e52f5d2bec47	137	annotated
20720e70-70da-475a-84fd-9849656cbd6f	575	annotated
20720e70-70da-475a-84fd-9849656cbd6f	575	annotated
004b4f4b-1fc3-4fc5-87f4-89dcb9a70252	160	annotated
004b4f4b-1fc3-4fc5-87f4-89dcb9a70252	160	annotated
004b4f4b-1fc3-4fc5-87f4-89dcb9a70252	160	annotated
ca599320-82b4-47af-adfb-c1c5d8aef10a	145	annotated
ca599320-82b4-47af-adfb-c1c5d8aef10a	145	annotated
923a884d-9f73-4a26-b0bd-f1069c81ca14	299	annotated
923a884d-9f73-4a26-b0bd-f1069c81ca14	299	annotated
383b9f90-bb75-402d-9352-6cb4d732c2af	112	annotated
383b9f90-bb75-402d-9352-6cb4d732c2af	112	annotated
1894b324-7ab3-4a4b-950e-93a69714affb	531	annotated
1894b324-7ab3-4a4b-950e-93a69714affb	531	annotated
be9cd90e-d6b1-4aa3-9ca3-9cb18fd4eb46	115	annotated
be9cd90e-d6b1-4aa3-9ca3-9cb18fd4eb46	115	annotated
be9cd90e-d6b1-4aa3-9ca3-9cb18fd4eb46	115	annotated
7c97040f-07aa-40ba-9b36-814f8b62f65a	134	annotated
7c97040f-07aa-40ba-9b36-814f8b62f65a	134	annotated
7c97040f-07aa-40ba-9b36-814f8b62f65a	134	annotated
a2f47b77-d9ee-48dc-9c21-476680d8d355	495	annotated
a2f47b77-d9ee-48dc-9c21-476680d8d355	495	annotated
bfb1910c-56f2-411e-b4e2-b2d69905af7f	157	annotated
bfb1910c-56f2-411e-b4e2-b2d69905af7f	157	annotated
bfb1910c-56f2-411e-b4e2-b2d69905af7f	157	annotated
027da234-cb95-42c0-89e9-d8fb6a4a1d02	143	annotated
027da234-cb95-42c0-89e9-d8fb6a4a1d02	143	annotated
027da234-cb95-42c0-89e9-d8fb6a4a1d02	143	annotated
23a758b8-6d23-42f6-b772-ecee79c9a22b	139	annotated
23a758b8-6d23-42f6-b772-ecee79c9a22b	139	annotated
c99d8f5f-6373-4626-b7a8-a71becc878f3	493	annotated
c99d8f5f-6373-4626-b7a8-a71becc878f3	493	annotated
c99d8f5f-6373-4626-b7a8-a71becc878f3	493	annotated
1a920de6-fea6-424d-b9b9-23de55c29975	551	annotated
1a920de6-fea6-424d-b9b9-23de55c29975	551	annotated
5cbbad08-c3d0-450d-925c-49fe6a8766f6	461	annotated
5cbbad08-c3d0-450d-925c-49fe6a8766f6	461	annotated
3536f92b-e755-4a4b-afc9-cf4818f9f932	135	annotated
c38341c2-f32d-458d-ab08-8901a285ec05	100	annotated
c38341c2-f32d-458d-ab08-8901a285ec05	100	annotated
6a3b910d-b033-4bd1-bfc6-b53bdf4f1bb6	116	annotated
6a3b910d-b033-4bd1-bfc6-b53bdf4f1bb6	116	annotated
6a3b910d-b033-4bd1-bfc6-b53bdf4f1bb6	116	annotated
545c5526-4cc7-47fc-af5e-fc6b82e23943	123	annotated
545c5526-4cc7-47fc-af5e-fc6b82e23943	123	annotated
1b4f4675-1fa2-4f79-a8de-59ce4b6e8ef1	520	annotated
1b4f4675-1fa2-4f79-a8de-59ce4b6e8ef1	520	annotated
51f65b53-4870-417a-974c-55a8c2e3710c	127	annotated
51f65b53-4870-417a-974c-55a8c2e3710c	127	annotated
8feb2981-aac5-428c-8705-6e1c167e01e5	116	annotated
8feb2981-aac5-428c-8705-6e1c167e01e5	116	annotated
8feb2981-aac5-428c-8705-6e1c167e01e5	116	annotated
818d3b3d-d816-41f4-b462-1d18369b31d1	549	annotated
818d3b3d-d816-41f4-b462-1d18369b31d1	549	annotated
ff1eba3e-6fdd-4f93-8bc9-405ff4b84c4a	114	annotated
ff1eba3e-6fdd-4f93-8bc9-405ff4b84c4a	114	annotated
ba86424e-1bda-4778-bcc6-621e21bb9e4e	135	annotated
ba86424e-1bda-4778-bcc6-621e21bb9e4e	135	annotated
96954f00-548e-4241-8b23-dea64ffb076d	303	annotated
96954f00-548e-4241-8b23-dea64ffb076d	303	annotated
f6fc4ce6-8f96-42b0-9369-92df2d794940	239	annotated
f6fc4ce6-8f96-42b0-9369-92df2d794940	239	annotated
91bd7e12-bbe7-4345-b368-32083a76a7e4	488	annotated
91bd7e12-bbe7-4345-b368-32083a76a7e4	488	annotated
17896492-021d-4ba3-9c85-5ebfd1cb44d2	209	annotated
17896492-021d-4ba3-9c85-5ebfd1cb44d2	209	annotated
911bca2c-286d-423b-9ad3-9dd110796d74	220	annotated
911bca2c-286d-423b-9ad3-9dd110796d74	220	annotated
5387d9d5-df06-476e-ae69-279b047d1f0b	180	annotated
5387d9d5-df06-476e-ae69-279b047d1f0b	180	annotated
5387d9d5-df06-476e-ae69-279b047d1f0b	180	annotated
3555ea42-c9e7-40b2-9ca8-a195229ba07f	221	annotated
3555ea42-c9e7-40b2-9ca8-a195229ba07f	221	annotated
26126da1-c296-460c-890a-2b903a3171d9	527	annotated
26126da1-c296-460c-890a-2b903a3171d9	527	annotated
f9fa75f5-2077-4359-8c22-ea4b96d2b852	618	annotated
f9fa75f5-2077-4359-8c22-ea4b96d2b852	618	annotated
1916c739-83b0-4953-b13c-ed73f5a9f27f	223	annotated
1916c739-83b0-4953-b13c-ed73f5a9f27f	223	annotated
d1cc903d-f62b-41a0-880d-54910936b3ca	284	annotated
d1cc903d-f62b-41a0-880d-54910936b3ca	284	annotated
