id	baseAccuracy	type
e6e21dce-e5d5-423f-b530-b3f14b9c4404	0.904587155963303	annotated
e6e21dce-e5d5-423f-b530-b3f14b9c4404	0.845425867507886	annotated
b1a5c136-a751-4582-a19f-16655382bf53	0.940032414910859	annotated
74b510c2-47a4-4135-bbf6-5bd13a65833f	0.959016393442623	NA
d7e922ac-8d25-4d85-b4d8-4efe3ecbda74	1	NA
d7e922ac-8d25-4d85-b4d8-4efe3ecbda74	0.957597173144876	NA
e093b9d6-ff07-4094-9198-898803e81ee2	0.886243386243386	annotated
8360cffe-5417-4aa3-a068-01ba83c65b51	0.937397034596376	NA
8360cffe-5417-4aa3-a068-01ba83c65b51	0.931464174454829	NA
9e17ad95-2694-4abe-a06b-57bf1a2c58cd	0.873267326732673	annotated
ac4b8358-d45e-48cd-89cd-b6a7aff1a803	0.96046511627907	annotated
3e328ae2-bbba-429b-9315-5ee846c6c9bd	0.931506849315068	annotated
b3d65a75-abce-451a-9471-dbe2f2456350	0.930232558139535	annotated
7b6b816d-df03-4335-8b8f-e24844040b43	0.954607046070461	annotated
6efaa95d-0fa8-4aed-b1b9-af6e8360152e	0.7375	NA
06eede2a-ba10-4105-8cc9-1e55380f5b24	0.875502008032129	NA
58ce2153-51b3-4f5e-874b-dccbf5b8313f	0.953703703703704	NA
58ce2153-51b3-4f5e-874b-dccbf5b8313f	0.940740740740741	NA
65a530f3-5a64-4b32-a6a9-bf15ec36f1f4	0.935574229691877	NA
7896614e-6623-420e-a13e-c6e9805dddd6	0.890862944162436	NA
0b2000bf-d228-4b89-ae45-6a454564b6fb	0.962962962962963	NA
0ebecfe3-a3f7-4e9b-8b0b-a7b5469479ee	0.952830188679245	NA
0b2000bf-d228-4b89-ae45-6a454564b6fb	0.970464135021097	NA
7253775b-c19f-45cf-9983-ca3d44c193ee	0.891691394658754	NA
40ba6b08-802f-4e61-b3da-8950ef907343	0.919811320754717	NA
3cd05d9c-f62d-41a0-949e-269193299975	0.863481228668942	annotated
3cd05d9c-f62d-41a0-949e-269193299975	0.863481228668942	annotated
3cd05d9c-f62d-41a0-949e-269193299975	0.896551724137931	annotated
3cd05d9c-f62d-41a0-949e-269193299975	0.896551724137931	annotated
dc2d95b9-87fe-4b03-9d18-e35e82ce1df0	0.867158671586716	annotated
281d517f-2726-412d-8dfb-2551ca08f190	0.939606741573034	annotated
409a0048-549e-4094-9d62-856678e09788	0.959635416666667	annotated
0762ccef-44bb-4d71-9ea9-683e6b4db62d	0.932964754664824	annotated
4aed2d79-5dcb-4da3-b8c7-a8973c406bdc	0.94375	annotated
c4157157-d0d2-45a9-9cb3-05ebdcf70482	0.937037037037037	annotated
b2f0aa0d-bae3-4dce-b781-8a1e61ff6e48	0.941176470588235	annotated
30660f4e-858d-4adc-9bac-17ac421f3486	0.947162426614481	annotated
df5696df-2b24-40c4-9a5f-99d4bd34d56f	0.900621118012422	annotated
3843061c-1ef9-4c55-969c-1c80e0661864	0.894578313253012	annotated
3843061c-1ef9-4c55-969c-1c80e0661864	0.894578313253012	annotated
3843061c-1ef9-4c55-969c-1c80e0661864	0.722477064220184	annotated
3843061c-1ef9-4c55-969c-1c80e0661864	0.722477064220184	annotated
69aab09f-b08b-43c9-8b77-fe6778d16c0a	0.914285714285714	annotated
5f6851ef-8ac4-49d9-ba5c-230f83775b8e	0.983471074380165	annotated
36b8ead6-1d82-422c-af24-a007137f5c1c	0.952143569292124	annotated
8554e564-f2ad-4794-ab1e-3b33b982c17d	0.989247311827957	annotated
e8385ae9-a754-4319-af62-1dba164e4649	0.95970695970696	annotated
df0f001c-1848-4f68-bd23-5e4d80b28165	0.918478260869565	annotated
a01b10de-4990-4db5-872c-e90cfbe61314	0.982708933717579	annotated
ffa776f6-41e5-4bfe-9920-b7cdbe304d45	0.961643835616438	annotated
513e40d2-c354-4629-ae3b-059c17f2c133	0.923214285714286	annotated
d4002f1c-bf4a-4a1c-ab89-37e5cdb22f91	0.880733944954128	annotated
047e44ee-4669-421b-ab1f-b404b1f6ce48	0.882478632478632	annotated
1104497c-1749-4264-a8e5-fbaf0c7351b0	0.927953890489914	annotated
624b9443-fada-4b0a-aded-55b85eaaedb7	0.917025862068966	annotated
55aa8e5f-721c-47a6-8244-f3ac5721b8af	0.87887323943662	annotated
6c166c1b-ecec-4396-bbb5-4c8f4cf5d53a	0.963235294117647	annotated
3830a48d-2790-4e93-bf85-3e42ccfcb1a3	0.92	annotated
fdf8a938-f67e-48b7-9fbd-3c577f10e0d4	0.964285714285714	annotated
f0e0caf6-5de0-4acb-830a-ce24bead04bf	0.948453608247423	annotated
f0e0caf6-5de0-4acb-830a-ce24bead04bf	0.948453608247423	annotated
f0e0caf6-5de0-4acb-830a-ce24bead04bf	0.912772585669782	annotated
f0e0caf6-5de0-4acb-830a-ce24bead04bf	0.912772585669782	annotated
c096cc33-dd8d-43b4-b443-a4c62e9ea01b	0.965811965811966	annotated
4d403a7a-e607-44cb-be14-cee63e3c13b6	0.840740740740741	annotated
bf1a2651-2b69-4e27-aed7-f96ed5dd8234	0.923469387755102	annotated
381c2b31-3e78-4a46-a8bb-5b8e535c3ad0	0.926807760141093	annotated
b9691512-de95-45ff-b681-32176ac78ea3	0.874576271186441	annotated
7cfe8053-b172-4e2a-a522-4a5201c0edc3	0.938624338624339	annotated
9a83bec9-2f26-4594-8ae9-e78c1e49d816	0.84	annotated
5ac43cce-b9ad-4db4-9f5b-a27c06c30f77	0.844961240310077	annotated
ecaf5d39-cac5-4fb4-a493-9f74cfff760e	0.886486486486487	annotated
494edeac-90ec-4c36-aaa0-4e00bbf763b2	0.918478260869565	annotated
1f22f5d7-42a1-41bd-a802-892ef1a2c8b5	0.932835820895522	annotated
432e34f5-6b27-4b2e-8049-cc9ae40070b0	0.945544554455445	annotated
d9ca6f1b-e4d4-4630-a183-5a90a198a15c	0.951327433628319	annotated
69c33077-e6d7-4273-b7c0-79034351b72c	0.580110497237569	annotated
1eb21ff2-a246-47ba-b900-1c1f10e10799	0.961744966442953	annotated
361ae1f7-38c3-4fb8-8d18-6615c26fa578	0.943181818181818	annotated
361ae1f7-38c3-4fb8-8d18-6615c26fa578	0.943181818181818	annotated
361ae1f7-38c3-4fb8-8d18-6615c26fa578	0.820295983086681	annotated
361ae1f7-38c3-4fb8-8d18-6615c26fa578	0.820295983086681	annotated
