read	cluster	cluster_size	type
5fe769f8-2a28-4381-ac32-143df27c6c77	21293	13548	annotated
afc962cd-e5e1-4dfe-9e4f-2b6f249b6de4	21293	13548	annotated
afc962cd-e5e1-4dfe-9e4f-2b6f249b6de4	21293	13548	annotated
afc962cd-e5e1-4dfe-9e4f-2b6f249b6de4	21293	13548	annotated
ccf7cd90-8a58-463d-ae4d-2186b905a1b0	21293	13548	annotated
ccf7cd90-8a58-463d-ae4d-2186b905a1b0	21293	13548	annotated
ccf7cd90-8a58-463d-ae4d-2186b905a1b0	21293	13548	annotated
dbf1f5f2-582e-4dff-8cd8-9b1656d38ef9	21293	13548	annotated
dbf1f5f2-582e-4dff-8cd8-9b1656d38ef9	21293	13548	annotated
5add6800-2709-432a-a45b-bba4fc3d392c	21293	13548	annotated
5add6800-2709-432a-a45b-bba4fc3d392c	21293	13548	annotated
3db8f3d5-3faa-4eb7-b9b7-2680ed282c28	21293	13548	annotated
3db8f3d5-3faa-4eb7-b9b7-2680ed282c28	21293	13548	annotated
3db8f3d5-3faa-4eb7-b9b7-2680ed282c28	21293	13548	annotated
205e627f-bab0-4f31-bce5-ab5ab9c690bf	21293	13548	annotated
205e627f-bab0-4f31-bce5-ab5ab9c690bf	21293	13548	annotated
1af62bd9-e834-4588-9b2c-0771f362b7f2	21293	13548	annotated
1af62bd9-e834-4588-9b2c-0771f362b7f2	21293	13548	annotated
8c5706b9-0c1b-4113-85c8-09fba5435301	21293	13548	annotated
8c5706b9-0c1b-4113-85c8-09fba5435301	21293	13548	annotated
8c5706b9-0c1b-4113-85c8-09fba5435301	21293	13548	annotated
f4f46f1b-c077-41e6-96da-437a28c1a160	21293	13548	annotated
f4f46f1b-c077-41e6-96da-437a28c1a160	21293	13548	annotated
cdf8f232-e791-4e08-88fe-e92af9de02e2	21293	13548	annotated
cdf8f232-e791-4e08-88fe-e92af9de02e2	21293	13548	annotated
cdf8f232-e791-4e08-88fe-e92af9de02e2	21293	13548	annotated
0fa03b22-63d1-4d06-8cad-dab8732cd3c0	21293	13548	annotated
0fa03b22-63d1-4d06-8cad-dab8732cd3c0	21293	13548	annotated
0fa03b22-63d1-4d06-8cad-dab8732cd3c0	21293	13548	annotated
73a5a4a6-8a30-4f9d-9b76-da0f99d80270	21293	13548	annotated
73a5a4a6-8a30-4f9d-9b76-da0f99d80270	21293	13548	annotated
73a5a4a6-8a30-4f9d-9b76-da0f99d80270	21293	13548	annotated
ffc19760-8270-44cf-b6bd-7a9ba0b1f5fa	21293	13548	annotated
ffc19760-8270-44cf-b6bd-7a9ba0b1f5fa	21293	13548	annotated
ffc19760-8270-44cf-b6bd-7a9ba0b1f5fa	21293	13548	annotated
b4d3b324-0b10-41ad-968d-070aadb3ddd9	21293	13548	annotated
b4d3b324-0b10-41ad-968d-070aadb3ddd9	21293	13548	annotated
b4d3b324-0b10-41ad-968d-070aadb3ddd9	21293	13548	annotated
769ff142-7eab-4647-b973-d9652fcd47d8	21293	13548	annotated
769ff142-7eab-4647-b973-d9652fcd47d8	21293	13548	annotated
769ff142-7eab-4647-b973-d9652fcd47d8	21293	13548	annotated
0a4355eb-2823-4483-a044-4424615df99f	21293	13548	annotated
0a4355eb-2823-4483-a044-4424615df99f	21293	13548	annotated
15cbac33-c008-4704-bbbb-9c800138263b	21293	13548	annotated
15cbac33-c008-4704-bbbb-9c800138263b	21293	13548	annotated
15cbac33-c008-4704-bbbb-9c800138263b	21293	13548	annotated
e214fb6e-b66c-4bf1-bade-bb6fcdf75df0	21293	13548	annotated
e214fb6e-b66c-4bf1-bade-bb6fcdf75df0	21293	13548	annotated
e214fb6e-b66c-4bf1-bade-bb6fcdf75df0	21293	13548	annotated
2e1d0996-d54e-459c-8321-f6b245c6b1d5	21293	13548	annotated
2e1d0996-d54e-459c-8321-f6b245c6b1d5	21293	13548	annotated
2e1d0996-d54e-459c-8321-f6b245c6b1d5	21293	13548	annotated
2c486d8e-2325-410f-92c3-c41bc3b60beb	21293	13548	annotated
2c486d8e-2325-410f-92c3-c41bc3b60beb	21293	13548	annotated
1a01f436-5c25-465c-b128-85627aef4028	21293	13548	annotated
1a01f436-5c25-465c-b128-85627aef4028	21293	13548	annotated
1a01f436-5c25-465c-b128-85627aef4028	21293	13548	annotated
aab4ae68-4e5a-4c93-a216-8a4286f31202	21293	13548	annotated
aab4ae68-4e5a-4c93-a216-8a4286f31202	21293	13548	annotated
aab4ae68-4e5a-4c93-a216-8a4286f31202	21293	13548	annotated
5621c93e-462e-47d1-90cc-f9405b24d8a0	21293	13548	annotated
5621c93e-462e-47d1-90cc-f9405b24d8a0	21293	13548	annotated
5621c93e-462e-47d1-90cc-f9405b24d8a0	21293	13548	annotated
100df73d-ecbc-4c24-9554-b3046aab0cdb	21293	13548	annotated
100df73d-ecbc-4c24-9554-b3046aab0cdb	21293	13548	annotated
83ef8f11-10d3-4078-b4d4-cd02ae3fd068	21293	13548	annotated
83ef8f11-10d3-4078-b4d4-cd02ae3fd068	21293	13548	annotated
83ef8f11-10d3-4078-b4d4-cd02ae3fd068	21293	13548	annotated
248ecbc1-a74d-409a-932c-e121a92aa467	21293	13548	annotated
248ecbc1-a74d-409a-932c-e121a92aa467	21293	13548	annotated
248ecbc1-a74d-409a-932c-e121a92aa467	21293	13548	annotated
26c868f6-98e1-43c5-927f-8b4e4f23c30c	21293	13548	annotated
26c868f6-98e1-43c5-927f-8b4e4f23c30c	21293	13548	annotated
30237ae5-4e10-457c-b27b-6f895f05fdb6	21293	13548	annotated
30237ae5-4e10-457c-b27b-6f895f05fdb6	21293	13548	annotated
30237ae5-4e10-457c-b27b-6f895f05fdb6	21293	13548	annotated
7c18a883-49e8-44f7-a0c1-f32fc3f90f22	21293	13548	annotated
7c18a883-49e8-44f7-a0c1-f32fc3f90f22	21293	13548	annotated
7c18a883-49e8-44f7-a0c1-f32fc3f90f22	21293	13548	annotated
ef3927c9-b87f-413d-8b72-40bfa2885c13	21293	13548	annotated
ef3927c9-b87f-413d-8b72-40bfa2885c13	21293	13548	annotated
ef3927c9-b87f-413d-8b72-40bfa2885c13	21293	13548	annotated
958ac5d4-dc90-41ec-abab-c66f34ee4137	21293	13548	annotated
958ac5d4-dc90-41ec-abab-c66f34ee4137	21293	13548	annotated
958ac5d4-dc90-41ec-abab-c66f34ee4137	21293	13548	annotated
958ac5d4-dc90-41ec-abab-c66f34ee4137	21293	13548	annotated
98a5108e-d4c6-4305-a928-e2727fef92a9	21293	13548	annotated
98a5108e-d4c6-4305-a928-e2727fef92a9	21293	13548	annotated
91692997-2111-4c92-9f4a-1858d1e539ce	21293	13548	annotated
91692997-2111-4c92-9f4a-1858d1e539ce	21293	13548	annotated
8016a998-7a63-4e2e-88e4-2aa3881ed0c2	21293	13548	annotated
8016a998-7a63-4e2e-88e4-2aa3881ed0c2	21293	13548	annotated
8016a998-7a63-4e2e-88e4-2aa3881ed0c2	21293	13548	annotated
56b5421c-7412-4ffc-b863-47fe4a23b5d2	21293	13548	annotated
56b5421c-7412-4ffc-b863-47fe4a23b5d2	21293	13548	annotated
a016a944-e46a-4b6c-83c2-0784a0eb5a3e	21293	13548	annotated
a016a944-e46a-4b6c-83c2-0784a0eb5a3e	21293	13548	annotated
a016a944-e46a-4b6c-83c2-0784a0eb5a3e	21293	13548	annotated
71c5d7dc-bd1b-4bd0-9566-137ed97b8cb9	21293	13548	annotated
71c5d7dc-bd1b-4bd0-9566-137ed97b8cb9	21293	13548	annotated
71c5d7dc-bd1b-4bd0-9566-137ed97b8cb9	21293	13548	annotated
68832346-1fe5-4351-95cc-20ec8e27b248	21293	13548	annotated
68832346-1fe5-4351-95cc-20ec8e27b248	21293	13548	annotated
68832346-1fe5-4351-95cc-20ec8e27b248	21293	13548	annotated
60f6f81d-3744-4fc2-b203-0b430d595195	21293	13548	annotated
60f6f81d-3744-4fc2-b203-0b430d595195	21293	13548	annotated
60f6f81d-3744-4fc2-b203-0b430d595195	21293	13548	annotated
5054f642-d9f3-4193-a6e4-10f6b1d46c6d	21293	13548	annotated
5054f642-d9f3-4193-a6e4-10f6b1d46c6d	21293	13548	annotated
5054f642-d9f3-4193-a6e4-10f6b1d46c6d	21293	13548	annotated
451afedc-35c6-4488-825a-24b446dbeab6	21293	13548	annotated
451afedc-35c6-4488-825a-24b446dbeab6	21293	13548	annotated
451afedc-35c6-4488-825a-24b446dbeab6	21293	13548	annotated
01af7441-e4ab-4287-9db4-82f6bbe9b8eb	21293	13548	annotated
01af7441-e4ab-4287-9db4-82f6bbe9b8eb	21293	13548	annotated
01af7441-e4ab-4287-9db4-82f6bbe9b8eb	21293	13548	annotated
36497bd9-3fc2-40d6-a6bf-7074e63156ac	21293	13548	annotated
36497bd9-3fc2-40d6-a6bf-7074e63156ac	21293	13548	annotated
36497bd9-3fc2-40d6-a6bf-7074e63156ac	21293	13548	annotated
797e7d58-75b5-49bd-b682-4ba3ea28181d	21293	13548	annotated
797e7d58-75b5-49bd-b682-4ba3ea28181d	21293	13548	annotated
797e7d58-75b5-49bd-b682-4ba3ea28181d	21293	13548	annotated
46144205-d470-421a-b5aa-2b71d19051ad	21293	13548	annotated
46144205-d470-421a-b5aa-2b71d19051ad	21293	13548	annotated
46144205-d470-421a-b5aa-2b71d19051ad	21293	13548	annotated
ada029b0-7a22-4308-88b5-0a3d44059d42	21293	13548	annotated
ada029b0-7a22-4308-88b5-0a3d44059d42	21293	13548	annotated
ada029b0-7a22-4308-88b5-0a3d44059d42	21293	13548	annotated
03a4d05d-ec5d-41f3-be29-bde1203e7f0a	21293	13548	annotated
03a4d05d-ec5d-41f3-be29-bde1203e7f0a	21293	13548	annotated
605e42d1-211e-47d6-ba88-5ba4993d938a	21293	13548	annotated
605e42d1-211e-47d6-ba88-5ba4993d938a	21293	13548	annotated
f9158e01-7661-4a45-84dd-d793e6b1d293	21293	13548	annotated
f9158e01-7661-4a45-84dd-d793e6b1d293	21293	13548	annotated
d15f53db-1c88-4a2f-809c-a025eb296d71	21293	13548	annotated
d15f53db-1c88-4a2f-809c-a025eb296d71	21293	13548	annotated
9d22d7a0-f22e-4e80-b53b-e15ee5ed0dc0	21293	13548	annotated
9d22d7a0-f22e-4e80-b53b-e15ee5ed0dc0	21293	13548	annotated
c6f35fbd-c49f-4a85-8844-c9145f06a2f9	21293	13548	annotated
c6f35fbd-c49f-4a85-8844-c9145f06a2f9	21293	13548	annotated
c6f35fbd-c49f-4a85-8844-c9145f06a2f9	21293	13548	annotated
4096f954-3fbf-41a5-b2ce-b2cc1cf5f062	21293	13548	annotated
4096f954-3fbf-41a5-b2ce-b2cc1cf5f062	21293	13548	annotated
4096f954-3fbf-41a5-b2ce-b2cc1cf5f062	21293	13548	annotated
979209b2-46c9-43a4-9264-3555dcb7c768	21293	13548	annotated
979209b2-46c9-43a4-9264-3555dcb7c768	21293	13548	annotated
979209b2-46c9-43a4-9264-3555dcb7c768	21293	13548	annotated
b977bae3-a9d7-4ce1-a953-a64fdaea2d5d	21293	13548	annotated
b977bae3-a9d7-4ce1-a953-a64fdaea2d5d	21293	13548	annotated
b977bae3-a9d7-4ce1-a953-a64fdaea2d5d	21293	13548	annotated
882e490e-aff6-4ffa-ad76-351f05078593	21293	13548	annotated
882e490e-aff6-4ffa-ad76-351f05078593	21293	13548	annotated
882e490e-aff6-4ffa-ad76-351f05078593	21293	13548	annotated
0b6db63a-af97-40d3-b332-f46105b1925c	21293	13548	annotated
0b6db63a-af97-40d3-b332-f46105b1925c	21293	13548	annotated
0b6db63a-af97-40d3-b332-f46105b1925c	21293	13548	annotated
b81f514c-0740-4ab8-9305-6f55ef4ef4d2	21293	13548	annotated
b81f514c-0740-4ab8-9305-6f55ef4ef4d2	21293	13548	annotated
942d89b7-3071-45a1-8daa-2455ab81906f	21293	13548	annotated
942d89b7-3071-45a1-8daa-2455ab81906f	21293	13548	annotated
942d89b7-3071-45a1-8daa-2455ab81906f	21293	13548	annotated
422eaef6-69b9-43a7-a8ca-c74ea878ca38	21293	13548	annotated
422eaef6-69b9-43a7-a8ca-c74ea878ca38	21293	13548	annotated
422eaef6-69b9-43a7-a8ca-c74ea878ca38	21293	13548	annotated
4fdc3df5-3ec9-474f-8fba-f9b718be1326	21293	13548	annotated
4fdc3df5-3ec9-474f-8fba-f9b718be1326	21293	13548	annotated
4fdc3df5-3ec9-474f-8fba-f9b718be1326	21293	13548	annotated
5a615296-d288-4e91-afc3-0b88bfea3515	21293	13548	annotated
5a615296-d288-4e91-afc3-0b88bfea3515	21293	13548	annotated
5a615296-d288-4e91-afc3-0b88bfea3515	21293	13548	annotated
67a1207c-191a-425b-9402-962d6d80d31b	21293	13548	annotated
67a1207c-191a-425b-9402-962d6d80d31b	21293	13548	annotated
67a1207c-191a-425b-9402-962d6d80d31b	21293	13548	annotated
9612ed38-f106-479d-86fd-a639e22ee27e	21293	13548	annotated
9612ed38-f106-479d-86fd-a639e22ee27e	21293	13548	annotated
639cc3e0-9c2c-496f-a05e-d1eaafeddbac	21293	13548	annotated
639cc3e0-9c2c-496f-a05e-d1eaafeddbac	21293	13548	annotated
639cc3e0-9c2c-496f-a05e-d1eaafeddbac	21293	13548	annotated
9e2d32dc-1636-4f5c-8e08-fbd99fb35ba2	21293	13548	annotated
9e2d32dc-1636-4f5c-8e08-fbd99fb35ba2	21293	13548	annotated
9e2d32dc-1636-4f5c-8e08-fbd99fb35ba2	21293	13548	annotated
4b4b3b1e-71d3-4ce3-aa67-83c8461d7e8d	21293	13548	annotated
4b4b3b1e-71d3-4ce3-aa67-83c8461d7e8d	21293	13548	annotated
4b4b3b1e-71d3-4ce3-aa67-83c8461d7e8d	21293	13548	annotated
505425ac-d26c-4008-8777-f8ad7367ebc3	21293	13548	annotated
505425ac-d26c-4008-8777-f8ad7367ebc3	21293	13548	annotated
505425ac-d26c-4008-8777-f8ad7367ebc3	21293	13548	annotated
e1cb2108-57a2-4213-b3e9-062e0a578282	21293	13548	annotated
e1cb2108-57a2-4213-b3e9-062e0a578282	21293	13548	annotated
e1cb2108-57a2-4213-b3e9-062e0a578282	21293	13548	annotated
73d068d8-4821-465a-b290-b95657a2bd58	21293	13548	annotated
73d068d8-4821-465a-b290-b95657a2bd58	21293	13548	annotated
73d068d8-4821-465a-b290-b95657a2bd58	21293	13548	annotated
7fbbead8-da3c-4f47-bf1e-e62e4418f47c	21293	13548	annotated
7fbbead8-da3c-4f47-bf1e-e62e4418f47c	21293	13548	annotated
7fbbead8-da3c-4f47-bf1e-e62e4418f47c	21293	13548	annotated
c255bc33-c9cb-4991-8698-da8ee3c61af7	21293	13548	annotated
c255bc33-c9cb-4991-8698-da8ee3c61af7	21293	13548	annotated
c255bc33-c9cb-4991-8698-da8ee3c61af7	21293	13548	annotated
32e3f717-7221-4d08-823b-31fa1caf1adc	21293	13548	annotated
32e3f717-7221-4d08-823b-31fa1caf1adc	21293	13548	annotated
9983ccde-87c6-4aaf-9ea8-22e682cdec63	21293	13548	annotated
9983ccde-87c6-4aaf-9ea8-22e682cdec63	21293	13548	annotated
96017c34-d04a-4afd-9862-a4d3eff6fb3c	21293	13548	annotated
96017c34-d04a-4afd-9862-a4d3eff6fb3c	21293	13548	annotated
8fbc0a6f-89f7-4abb-80a9-8fa0ff732103	21293	13548	annotated
8fbc0a6f-89f7-4abb-80a9-8fa0ff732103	21293	13548	annotated
8fbc0a6f-89f7-4abb-80a9-8fa0ff732103	21293	13548	annotated
4fd467f0-0c36-4eae-90e3-46b17e3c1d1b	21293	13548	annotated
4fd467f0-0c36-4eae-90e3-46b17e3c1d1b	21293	13548	annotated
4fd467f0-0c36-4eae-90e3-46b17e3c1d1b	21293	13548	annotated
b06d4af7-f47d-4aaa-810e-1bc1d3c17b0e	21293	13548	annotated
b06d4af7-f47d-4aaa-810e-1bc1d3c17b0e	21293	13548	annotated
b06d4af7-f47d-4aaa-810e-1bc1d3c17b0e	21293	13548	annotated
c3e938c2-fd15-4024-b2c8-48abdb2a2898	21293	13548	annotated
c3e938c2-fd15-4024-b2c8-48abdb2a2898	21293	13548	annotated
c3e938c2-fd15-4024-b2c8-48abdb2a2898	21293	13548	annotated
c0eff1bc-c967-4b84-8961-4b5c9f030044	21293	13548	annotated
c0eff1bc-c967-4b84-8961-4b5c9f030044	21293	13548	annotated
c0eff1bc-c967-4b84-8961-4b5c9f030044	21293	13548	annotated
f6985b03-bba4-4375-aa51-f2d40a2b40ee	21293	13548	annotated
f6985b03-bba4-4375-aa51-f2d40a2b40ee	21293	13548	annotated
f6985b03-bba4-4375-aa51-f2d40a2b40ee	21293	13548	annotated
1fc2e2b0-ab36-42ef-9ff6-ba46ef7bcf5e	21293	13548	annotated
1fc2e2b0-ab36-42ef-9ff6-ba46ef7bcf5e	21293	13548	annotated
1fc2e2b0-ab36-42ef-9ff6-ba46ef7bcf5e	21293	13548	annotated
96688a75-ce06-4f5f-bafe-0ca9b92da83a	21293	13548	annotated
96688a75-ce06-4f5f-bafe-0ca9b92da83a	21293	13548	annotated
cd02a544-7e4a-4133-9162-b2486e94ea49	21293	13548	annotated
cd02a544-7e4a-4133-9162-b2486e94ea49	21293	13548	annotated
cd02a544-7e4a-4133-9162-b2486e94ea49	21293	13548	annotated
6fbaa4c8-3d52-4f4e-b3f1-76efcea969a5	21293	13548	annotated
6fbaa4c8-3d52-4f4e-b3f1-76efcea969a5	21293	13548	annotated
6fbaa4c8-3d52-4f4e-b3f1-76efcea969a5	21293	13548	annotated
4bfe6b88-320b-415b-8ac7-c3ced9c808c6	21293	13548	annotated
4bfe6b88-320b-415b-8ac7-c3ced9c808c6	21293	13548	annotated
4bfe6b88-320b-415b-8ac7-c3ced9c808c6	21293	13548	annotated
516aedf0-2a44-44ca-b6da-5cb5ce823412	21293	13548	annotated
516aedf0-2a44-44ca-b6da-5cb5ce823412	21293	13548	annotated
516aedf0-2a44-44ca-b6da-5cb5ce823412	21293	13548	annotated
13c10d3d-9e7d-43b9-b7eb-a0f087dcf29c	21293	13548	annotated
13c10d3d-9e7d-43b9-b7eb-a0f087dcf29c	21293	13548	annotated
13c10d3d-9e7d-43b9-b7eb-a0f087dcf29c	21293	13548	annotated
fc7ffba4-42ee-47d3-835b-1b61be590df6	21293	13548	annotated
fc7ffba4-42ee-47d3-835b-1b61be590df6	21293	13548	annotated
fc7ffba4-42ee-47d3-835b-1b61be590df6	21293	13548	annotated
e3051bc7-3b68-4535-8e84-6a197f6faec0	21293	13548	annotated
e3051bc7-3b68-4535-8e84-6a197f6faec0	21293	13548	annotated
e3051bc7-3b68-4535-8e84-6a197f6faec0	21293	13548	annotated
bca6ccb6-6696-4595-829f-f9e02d832b3a	21293	13548	annotated
bca6ccb6-6696-4595-829f-f9e02d832b3a	21293	13548	annotated
bca6ccb6-6696-4595-829f-f9e02d832b3a	21293	13548	annotated
90715450-c77d-4c2f-af8a-767bf3162619	21293	13548	annotated
90715450-c77d-4c2f-af8a-767bf3162619	21293	13548	annotated
90715450-c77d-4c2f-af8a-767bf3162619	21293	13548	annotated
be43610d-e91e-4d74-a735-2e1bd4ac83a4	21293	13548	annotated
be43610d-e91e-4d74-a735-2e1bd4ac83a4	21293	13548	annotated
be43610d-e91e-4d74-a735-2e1bd4ac83a4	21293	13548	annotated
6427cf2a-baa2-4b9f-b7cf-e647ca2e4762	21293	13548	annotated
6427cf2a-baa2-4b9f-b7cf-e647ca2e4762	21293	13548	annotated
6427cf2a-baa2-4b9f-b7cf-e647ca2e4762	21293	13548	annotated
2753123a-6330-4c25-859e-6eeefdbb65ca	21293	13548	annotated
2753123a-6330-4c25-859e-6eeefdbb65ca	21293	13548	annotated
2753123a-6330-4c25-859e-6eeefdbb65ca	21293	13548	annotated
7a8c3f50-463b-40cb-9c11-a311f6a3af08	21293	13548	annotated
7a8c3f50-463b-40cb-9c11-a311f6a3af08	21293	13548	annotated
7a8c3f50-463b-40cb-9c11-a311f6a3af08	21293	13548	annotated
6c24b967-d2ea-40d5-a684-061b5b78e531	21293	13548	annotated
6c24b967-d2ea-40d5-a684-061b5b78e531	21293	13548	annotated
6c24b967-d2ea-40d5-a684-061b5b78e531	21293	13548	annotated
7503a657-cbbf-4422-9d48-c0b95fce5221	21293	13548	annotated
7503a657-cbbf-4422-9d48-c0b95fce5221	21293	13548	annotated
15db0e22-cb43-4f0c-9163-89619d25ec15	21293	13548	annotated
15db0e22-cb43-4f0c-9163-89619d25ec15	21293	13548	annotated
15db0e22-cb43-4f0c-9163-89619d25ec15	21293	13548	annotated
5a24ef93-f4a4-42a4-a583-92e998874522	21293	13548	annotated
5a24ef93-f4a4-42a4-a583-92e998874522	21293	13548	annotated
8d9fae49-3654-414f-bd1d-c50eaa1d9a21	21293	13548	annotated
8d9fae49-3654-414f-bd1d-c50eaa1d9a21	21293	13548	annotated
fb93f86b-08ad-4b4b-bded-bb0e732c794f	21293	13548	annotated
fb93f86b-08ad-4b4b-bded-bb0e732c794f	21293	13548	annotated
fb93f86b-08ad-4b4b-bded-bb0e732c794f	21293	13548	annotated
f085bca1-60c6-43bb-983b-89918d4ec98c	21293	13548	annotated
f085bca1-60c6-43bb-983b-89918d4ec98c	21293	13548	annotated
d917e425-69d3-4e8a-8371-908e98296cf8	21293	13548	annotated
d917e425-69d3-4e8a-8371-908e98296cf8	21293	13548	annotated
d917e425-69d3-4e8a-8371-908e98296cf8	21293	13548	annotated
fdb943ee-5203-465c-85fb-9b3e662afcde	21293	13548	annotated
fdb943ee-5203-465c-85fb-9b3e662afcde	21293	13548	annotated
fdb943ee-5203-465c-85fb-9b3e662afcde	21293	13548	annotated
f904fc17-779f-4e5f-a75f-11b92da3c64a	21293	13548	annotated
f904fc17-779f-4e5f-a75f-11b92da3c64a	21293	13548	annotated
f904fc17-779f-4e5f-a75f-11b92da3c64a	21293	13548	annotated
f8b26dce-2455-4ded-a40e-c3a70a1362bd	21293	13548	annotated
f8b26dce-2455-4ded-a40e-c3a70a1362bd	21293	13548	annotated
f8b26dce-2455-4ded-a40e-c3a70a1362bd	21293	13548	annotated
13c12300-937e-4423-a505-36d7e76087dd	21293	13548	annotated
13c12300-937e-4423-a505-36d7e76087dd	21293	13548	annotated
7cc7b782-7cf3-4135-ab17-8d8a09ac32b2	21293	13548	annotated
7cc7b782-7cf3-4135-ab17-8d8a09ac32b2	21293	13548	annotated
7cc7b782-7cf3-4135-ab17-8d8a09ac32b2	21293	13548	annotated
5f072740-bd2c-478c-b04a-4e7126e143e3	21293	13548	annotated
5f072740-bd2c-478c-b04a-4e7126e143e3	21293	13548	annotated
5f072740-bd2c-478c-b04a-4e7126e143e3	21293	13548	annotated
9a3159ac-d2d0-4b19-82a6-1644e651f559	21293	13548	annotated
9a3159ac-d2d0-4b19-82a6-1644e651f559	21293	13548	annotated
9a3159ac-d2d0-4b19-82a6-1644e651f559	21293	13548	annotated
71ff27c4-7d69-47c1-91c1-593754861974	21293	13548	annotated
71ff27c4-7d69-47c1-91c1-593754861974	21293	13548	annotated
71ff27c4-7d69-47c1-91c1-593754861974	21293	13548	annotated
2be12d68-8f26-4ed7-9e1d-02786c134959	21293	13548	annotated
2be12d68-8f26-4ed7-9e1d-02786c134959	21293	13548	annotated
2be12d68-8f26-4ed7-9e1d-02786c134959	21293	13548	annotated
2462e617-1c5f-4f13-ba15-54ef6478e834	21293	13548	annotated
2462e617-1c5f-4f13-ba15-54ef6478e834	21293	13548	annotated
28b735c8-429a-474a-a7b6-a7c63daaa557	21293	13548	annotated
28b735c8-429a-474a-a7b6-a7c63daaa557	21293	13548	annotated
28b735c8-429a-474a-a7b6-a7c63daaa557	21293	13548	annotated
67203b0d-cf27-4082-b30d-ac505a3f3c86	21293	13548	annotated
67203b0d-cf27-4082-b30d-ac505a3f3c86	21293	13548	annotated
67203b0d-cf27-4082-b30d-ac505a3f3c86	21293	13548	annotated
cbad58b2-fbbf-4bb9-8156-26e964e5c878	21293	13548	annotated
cbad58b2-fbbf-4bb9-8156-26e964e5c878	21293	13548	annotated
d041fdbf-ba6a-4471-9ccf-9b4139b34423	21293	13548	annotated
d041fdbf-ba6a-4471-9ccf-9b4139b34423	21293	13548	annotated
d041fdbf-ba6a-4471-9ccf-9b4139b34423	21293	13548	annotated
e4c0fc8a-85f2-4513-b779-16390da353d3	21293	13548	annotated
e4c0fc8a-85f2-4513-b779-16390da353d3	21293	13548	annotated
e4c0fc8a-85f2-4513-b779-16390da353d3	21293	13548	annotated
e0a95479-8a91-4dcc-87b7-612ea1942410	21293	13548	annotated
e0a95479-8a91-4dcc-87b7-612ea1942410	21293	13548	annotated
d0c0d429-6a1d-45c1-93a4-900e6100a187	21293	13548	annotated
d0c0d429-6a1d-45c1-93a4-900e6100a187	21293	13548	annotated
d0c0d429-6a1d-45c1-93a4-900e6100a187	21293	13548	annotated
0b20ed47-8d04-4dbe-8494-d246ce904d67	21293	13548	annotated
0b20ed47-8d04-4dbe-8494-d246ce904d67	21293	13548	annotated
0b20ed47-8d04-4dbe-8494-d246ce904d67	21293	13548	annotated
abd54e4a-e712-40ff-a5c8-f78d0d96067e	21293	13548	annotated
abd54e4a-e712-40ff-a5c8-f78d0d96067e	21293	13548	annotated
abd54e4a-e712-40ff-a5c8-f78d0d96067e	21293	13548	annotated
819d5368-b667-4c49-97da-97b673937ea4	21293	13548	annotated
819d5368-b667-4c49-97da-97b673937ea4	21293	13548	annotated
819d5368-b667-4c49-97da-97b673937ea4	21293	13548	annotated
12c2265a-1464-4e32-a972-22111b7c84da	21293	13548	annotated
12c2265a-1464-4e32-a972-22111b7c84da	21293	13548	annotated
003cd50a-3ebf-40bb-92cb-e75ed5b49dc3	21293	13548	annotated
003cd50a-3ebf-40bb-92cb-e75ed5b49dc3	21293	13548	annotated
003cd50a-3ebf-40bb-92cb-e75ed5b49dc3	21293	13548	annotated
27bc76d6-a234-42af-b6ff-714a452efc54	21293	13548	annotated
27bc76d6-a234-42af-b6ff-714a452efc54	21293	13548	annotated
27bc76d6-a234-42af-b6ff-714a452efc54	21293	13548	annotated
0dc78c0d-a255-4fab-a2ee-de76f5a61bfa	21293	13548	annotated
0dc78c0d-a255-4fab-a2ee-de76f5a61bfa	21293	13548	annotated
703978d1-025a-4974-92dd-153d43a876ac	21293	13548	annotated
703978d1-025a-4974-92dd-153d43a876ac	21293	13548	annotated
1d0249c2-62c0-437a-94d3-759c59b7adaa	21293	13548	annotated
1d0249c2-62c0-437a-94d3-759c59b7adaa	21293	13548	annotated
8c32baa1-553c-4498-8e79-b6e27d918e1d	21293	13548	annotated
8c32baa1-553c-4498-8e79-b6e27d918e1d	21293	13548	annotated
8c32baa1-553c-4498-8e79-b6e27d918e1d	21293	13548	annotated
a66570b8-b1e5-4daa-82c0-112c8fe222fb	21293	13548	annotated
a66570b8-b1e5-4daa-82c0-112c8fe222fb	21293	13548	annotated
a66570b8-b1e5-4daa-82c0-112c8fe222fb	21293	13548	annotated
d271c3b9-e8cf-4573-84fc-49469ea190fa	21293	13548	annotated
d271c3b9-e8cf-4573-84fc-49469ea190fa	21293	13548	annotated
88321c37-eb12-4887-870d-a1b30ff59a24	21293	13548	annotated
88321c37-eb12-4887-870d-a1b30ff59a24	21293	13548	annotated
1725433a-aa95-4254-ae2e-d192f37fd432	21293	13548	annotated
1725433a-aa95-4254-ae2e-d192f37fd432	21293	13548	annotated
1725433a-aa95-4254-ae2e-d192f37fd432	21293	13548	annotated
c9b73e99-ac7a-48e8-b8a5-dce592518ea4	21293	13548	annotated
c9b73e99-ac7a-48e8-b8a5-dce592518ea4	21293	13548	annotated
c9b73e99-ac7a-48e8-b8a5-dce592518ea4	21293	13548	annotated
6bef2876-3df9-41e1-84d5-a91efb914c24	21293	13548	annotated
6bef2876-3df9-41e1-84d5-a91efb914c24	21293	13548	annotated
