id	junction_width	type
bf1a2651-2b69-4e27-aed7-f96ed5dd8234	382	annotated
381c2b31-3e78-4a46-a8bb-5b8e535c3ad0	1108	annotated
b9691512-de95-45ff-b681-32176ac78ea3	290	annotated
7cfe8053-b172-4e2a-a522-4a5201c0edc3	935	annotated
9a83bec9-2f26-4594-8ae9-e78c1e49d816	98	annotated
9a83bec9-2f26-4594-8ae9-e78c1e49d816	256	annotated
5ac43cce-b9ad-4db4-9f5b-a27c06c30f77	257	annotated
ecaf5d39-cac5-4fb4-a493-9f74cfff760e	181	annotated
494edeac-90ec-4c36-aaa0-4e00bbf763b2	181	annotated
1f22f5d7-42a1-41bd-a802-892ef1a2c8b5	133	annotated
432e34f5-6b27-4b2e-8049-cc9ae40070b0	996	annotated
d9ca6f1b-e4d4-4630-a183-5a90a198a15c	222	annotated
69c33077-e6d7-4273-b7c0-79034351b72c	188	annotated
69c33077-e6d7-4273-b7c0-79034351b72c	69	annotated
1eb21ff2-a246-47ba-b900-1c1f10e10799	1470	annotated
361ae1f7-38c3-4fb8-8d18-6615c26fa578	347	annotated
361ae1f7-38c3-4fb8-8d18-6615c26fa578	347	annotated
361ae1f7-38c3-4fb8-8d18-6615c26fa578	251	annotated
361ae1f7-38c3-4fb8-8d18-6615c26fa578	251	annotated
361ae1f7-38c3-4fb8-8d18-6615c26fa578	211	annotated
361ae1f7-38c3-4fb8-8d18-6615c26fa578	211	annotated
56ce1560-78a0-4533-b7c7-5b312bd31df7	53	annotated
56ce1560-78a0-4533-b7c7-5b312bd31df7	579	annotated
537d5b45-f92f-486d-8652-0e2f55c329dc	403	annotated
830478f4-75cb-4f20-aabd-289f767194a0	166	annotated
830478f4-75cb-4f20-aabd-289f767194a0	229	annotated
54512166-3c76-4eeb-8370-a02dbda992fa	193	annotated
75116d28-5dfb-4113-aa70-ab766b115075	222	annotated
88728832-bbcc-4bdf-8b19-e4a0f1c6e77f	276	annotated
813c7f31-a25f-4eda-b063-95779b1c3379	39	NA
813c7f31-a25f-4eda-b063-95779b1c3379	216	NA
813c7f31-a25f-4eda-b063-95779b1c3379	609	NA
813c7f31-a25f-4eda-b063-95779b1c3379	123	NA
e35cc0e5-b7aa-4062-b616-cb0fb1e84511	422	annotated
1b042bc4-7992-4b11-ac4e-228c65d70e1c	137	annotated
a793b41c-66b1-4ebc-a347-2f92fc17b76b	172	annotated
176474e2-acc5-4d52-af62-bb9492c1e371	828	annotated
ac877444-de13-4f69-83e8-a32f75931a0f	281	annotated
e9ded3e4-4a95-4601-9649-59ec9a4a27ac	439	annotated
b916be10-00c3-4d3e-99aa-f708c3c393eb	156	annotated
36295893-796d-4b39-95c0-55b90771759b	567	annotated
50e3383a-4411-4bbf-92ae-d7a367c7cdff	249	annotated
23c78dcb-52a7-470e-b247-450c4a726f78	237	annotated
c1a74d5b-cfb4-4b23-a919-39d67d6adeeb	557	annotated
b526271b-5db8-4031-ab03-308b8fbbd482	234	annotated
ec860a2e-54d4-4111-ba45-0a96bdcd5b22	413	annotated
ec860a2e-54d4-4111-ba45-0a96bdcd5b22	236	annotated
f299c95d-bd86-4323-810c-24ae00ae9b9b	1014	annotated
6d9361ed-b1f8-43c4-bfda-817f67609140	304	annotated
d1fbdba3-a148-4ca8-a922-88255c59416c	403	annotated
d1fbdba3-a148-4ca8-a922-88255c59416c	403	annotated
d1fbdba3-a148-4ca8-a922-88255c59416c	403	annotated
d1fbdba3-a148-4ca8-a922-88255c59416c	62	annotated
d1fbdba3-a148-4ca8-a922-88255c59416c	62	annotated
d1fbdba3-a148-4ca8-a922-88255c59416c	62	annotated
d1fbdba3-a148-4ca8-a922-88255c59416c	130	annotated
d1fbdba3-a148-4ca8-a922-88255c59416c	130	annotated
d1fbdba3-a148-4ca8-a922-88255c59416c	130	annotated
d1fbdba3-a148-4ca8-a922-88255c59416c	188	annotated
d1fbdba3-a148-4ca8-a922-88255c59416c	188	annotated
d1fbdba3-a148-4ca8-a922-88255c59416c	188	annotated
1cc1ea53-7dce-4964-b0f0-996e915e9108	302	annotated
